t2A_X0t0	t3A_X0t1	t4A_X0t2	t5A_X0t3	t6A_X0t4	t7A_X0t5	t8A_X0t6	t2B_X1t0	t3B_X1t1	t4B_X1t2	t5B_X1t3	t6B_X1t4	t7B_X1t5	t8B_X1t6	t2C_X2t0	t3C_X2t1	t4C_X2t2	t5C_X2t3	t6C_X2t4	t7C_X2t5	t8C_X2t6	t2A_Y0t0	t3A_Y0t1	t4A_Y0t2	t5A_Y0t3	t6A_Y0t4	t7A_Y0t5	t8A_Y0t6	t2B_Y1t0	t3B_Y1t1	t4B_Y1t2	t5B_Y1t3	t6B_Y1t4	t7B_Y1t5	t8B_Y1t6	t2C_Y2t0	t3C_Y2t1	t4C_Y2t2	t5C_Y2t3	t6C_Y2t4	t7C_Y2t5	t8C_Y2t6	R0	R1	R2	R3	R4	R5	D0	D1	D2	D3	D4	D5	signedCPS1	signedCPS2	signedCPS3	signedCPS4	signedCPS5	signedCPD1	signedCPD2	signedCPD3	signedCPD4	signedCPD5	FDR_S1	FDR_S2	FDR_S3	FDR_S4	FDR_S5	FDR_D1	FDR_D2	FDR_D3	FDR_D4	FDR_D5
Ga0187564_10255	2.86547	2.94064	2.91281	2.92108	2.85122	2.84481	2.85494	2.85423	2.91175	2.88933	2.89656	2.888	2.86582	2.88527	2.86446	2.91132	2.8986	2.94472	2.88156	2.84952	2.84078	3.12245	3.17512	3.15505	3.14677	3.15228	3.11435	3.13532	3.18764	3.14194	3.15324	3.14053	3.16266	3.09023	3.1251	3.16126	3.12676	3.1803	3.11029	3.15195	3.11376	3.15701	0.1387733772297856	0.1379135077996395	0.1372816204558634	0.13733360468152517	0.13595746757343588	0.13967924608622775	0.01846186353568592	0.01846186353568592	0.01846186353568592	0.01846186353568592	0.01846186353568592	0.01846186353568592	-0.037	-0.032	0.014	-0.039	0.072	-0.0	-0.0	-0.0	-0.0	-0.0	0.7332759948652113	0.7478044117647054	0.8187050499445055	0.7264363155575139	0.6482236606253732	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0187564_10276	2.64922	2.83814	2.8283	2.85111	2.82133	2.82045	2.81277	2.67551	2.83354	2.84265	2.8173	2.82226	2.79466	2.8354	2.71346	2.82863	2.8502	2.84334	2.78228	2.80744	2.79595	3.10194	3.15567	3.12892	3.15086	3.13465	3.14158	3.14009	3.1405	3.13439	3.16729	3.11867	3.12383	3.12314	3.14588	3.12173	3.13893	3.15026	3.08876	3.15962	3.1446	3.1498	0.06307076771320395	0.062061612068069115	0.06198725516444865	0.06198379830981933	0.06201808418260527	0.062127729675315865	0.007381771111342932	0.007381771111342932	0.007381771111342932	0.007381771111342932	0.007381771111342932	0.007381771111342932	-0.036	-0.008	-0.006	0.006	0.009	-0.0	-0.0	-0.0	-0.0	-0.0	0.7360277621195035	0.8451763879128598	0.8529865424430638	0.8529865424430638	0.8408502170767	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0187564_10374	2.66965	2.73977	2.74281	2.74483	2.70458	2.72398	2.72218	2.67035	2.68489	2.70062	2.71714	2.75148	2.73433	2.789	2.66745	2.7502	2.7131	2.63121	2.7773	2.76281	2.74574	3.30043	3.30382	3.28997	3.2643	3.28828	3.26741	3.28092	3.30347	3.3058	3.27016	3.28135	3.27984	3.26352	3.29098	3.31507	3.28574	3.30243	3.27349	3.27422	3.26689	3.27729	0.07077203826599134	0.07077194989439119	0.07090532636826827	0.07145757526054583	0.07184670823018716	0.07692409673249215	0.008543241929180639	0.008543241929180639	0.008543241929180639	0.008543241929180639	0.008543241929180639	0.008543241929180639	-0.008	0.009	0.027	0.02	0.133	-0.0	-0.0	-0.0	-0.0	-0.0	0.8451763879128598	0.8408502170767	0.7652968345855395	0.7930529468392336	0.5500259955752212	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0187564_10396	2.79939	2.96073	2.95621	2.95406	2.85478	2.8557	2.87687	2.81483	2.9187	2.92821	2.91506	2.89212	2.87312	2.91572	2.78847	2.93052	2.94419	2.95756	2.89319	2.86301	2.88082	3.26721	3.32187	3.29726	3.29931	3.30656	3.28957	3.30547	3.27401	3.3233	3.30453	3.30121	3.31355	3.27705	3.29359	3.27934	3.31009	3.31832	3.29019	3.29032	3.29139	3.30759	0.1495389017326326	0.0897451987032213	0.08962713069330586	0.09023331692345653	0.09046646313155868	0.09328968708230685	0.010603504601250681	0.010593395508648271	0.010593395508648271	0.010593395508648271	0.010593395508648271	0.010593395508648271	-0.843	-0.025	0.029	0.021	0.074	-0.002	-0.0	-0.0	-0.0	-0.0	0.07321445221445219	0.772907321704046	0.757986481316158	0.7883629783967535	0.6440026283865747	0.9710849056603774	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0187564_10414	2.81447	2.91832	2.9196	2.92829	2.87065	2.87609	2.87385	2.80461	2.88562	2.89456	2.90663	2.93425	2.89815	2.87747	2.80345	2.89173	2.88427	2.94155	2.91586	2.88487	2.87955	3.13414	3.1882	3.13484	3.14905	3.16358	3.10747	3.11855	3.16704	3.18892	3.15055	3.13703	3.10777	3.08273	3.16179	3.17515	3.14016	3.18462	3.12925	3.1165	3.10762	3.14253	0.12008290500029956	0.11636980520879583	0.11557077162694226	0.11531404050702486	0.11509048479103619	0.13342741522505241	0.016768420090904415	0.016768420090904415	0.016768420090904415	0.016768420090904415	0.016768420090904415	0.016768420090904415	-0.089	-0.031	-0.016	-0.042	0.294	-0.0	-0.0	-0.0	-0.0	-0.0	0.6169955585165443	0.7514806099645057	0.8099710836335308	0.7181931852753266	0.39075238095238074	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0187564_104170	2.78417	2.91212	2.9266	2.89719	2.81829	2.81896	2.84056	2.75904	2.84702	2.88445	2.85545	2.89762	2.85703	2.89727	2.76345	2.87942	2.86956	2.92868	2.86948	2.83884	2.84846	3.24531	3.26964	3.2319	3.24239	3.22305	3.21882	3.23327	3.27323	3.26121	3.23579	3.24819	3.22421	3.18484	3.2369	3.26306	3.24758	3.26517	3.23402	3.18508	3.21091	3.25855	0.057611349574619865	0.05740927839122868	0.0573026133602227	0.0571508468076093	0.057743466516660465	0.1405041762406341	0.009318722658829395	0.009318722658829395	0.009318722658829395	0.009318722658829395	0.009318722658829395	0.009318722658829395	-0.011	-0.012	-0.019	0.025	0.932	-0.0	-0.0	-0.0	-0.0	-0.0	0.8320235925389656	0.8276252736666954	0.7975417058148027	0.772907321704046	0.03302912621359225	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0187564_105148	3.01394	3.07839	3.07092	3.01902	2.97706	2.95537	3.00666	2.97109	3.04883	3.04214	3.01859	2.99222	2.98566	3.06284	2.96466	3.05307	3.04198	3.07868	3.01154	2.96429	3.00715	3.26454	3.28869	3.25751	3.25451	3.28194	3.27473	3.26245	3.2598	3.28586	3.27445	3.26785	3.26265	3.27829	3.25546	3.27335	3.27178	3.26812	3.26015	3.28752	3.2675	3.25596	0.06237445161005264	0.0615444845279726	0.06151513172763518	0.06152330304346027	0.06148515170830202	0.06125084422451962	0.007483189067161621	0.007483189067161621	0.007483189067161621	0.007483189067161621	0.007483189067161621	0.007483189067161621	-0.039	-0.005	0.003	-0.005	-0.01	-0.0	-0.0	-0.0	-0.0	-0.0	0.7264363155575139	0.8563355229914095	0.862323777286543	0.8563355229914095	0.8362391214256109	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0187564_105183	2.92594	2.95168	2.9465	2.89895	2.82588	2.82316	2.92024	2.91905	2.91758	2.94158	2.87368	2.83024	2.8427	2.96752	2.92236	2.94403	2.94969	2.87874	2.86331	2.83559	2.89862	3.29144	3.30233	3.24832	3.2556	3.27553	3.24026	3.22905	3.31706	3.28067	3.25261	3.27711	3.2514	3.21642	3.24726	3.31186	3.27408	3.29558	3.24066	3.23745	3.23072	3.25217	0.07449107108357504	0.07459883994923339	0.07495570060511138	0.0750501609626954	0.07523707730673068	0.07852980138461854	0.010879976788583068	0.010879976788583068	0.010879976788583068	0.010879976788583068	0.010879976788583068	0.010879976788583068	0.008	0.015	0.016	0.013	0.077	-0.0	-0.0	-0.0	-0.0	-0.0	0.8451763879128598	0.8142515669515664	0.8099710836335308	0.8231483748987121	0.6373946605960262	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_10000410	2.79475	2.90161	2.92119	2.90192	2.81128	2.82035	2.77677	2.78238	2.8556	2.88248	2.86471	2.86014	2.81186	2.87071	2.73218	2.88859	2.90083	2.9141	2.83306	2.82115	2.83796	3.14132	3.18795	3.20808	3.20363	3.19052	3.13486	3.13365	3.16578	3.20026	3.1492	3.20179	3.16112	3.15385	3.16801	3.15574	3.18576	3.18584	3.17849	3.18802	3.14745	3.15869	0.16438024377988733	0.10837530567378692	0.10268355041423002	0.09465248182547388	0.09343060651439335	0.09440462442930911	0.013660314080446167	0.013660314080446167	0.013660314080446167	0.013660314080446167	0.013660314080446167	0.013660314080446167	-0.674	-0.149	-0.205	-0.049	0.028	-0.0	-0.0	-0.0	-0.0	-0.0	0.15897119815668212	0.531560082063306	0.467041473006793	0.6994359605911327	0.7618017284569132	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100004108	2.8469	2.89321	2.92793	2.91337	2.77161	2.74946	2.6958	2.83734	2.83197	2.88844	2.81973	2.83748	2.81735	2.76598	2.82657	2.87347	2.88225	2.82828	2.82513	2.82261	2.73996	3.1803	3.17228	3.1861	3.1397	3.17421	3.13395	3.157	3.20514	3.21453	3.1624	3.1817	3.16062	3.11158	3.10757	3.20469	3.18933	3.18757	3.15454	3.12377	3.11995	3.1637	0.09023179131754619	0.09007311791335668	0.09006780673241509	0.09002893226290942	0.09017703894562398	0.09423910400838753	0.013555196975255354	0.013555196975255354	0.013555196975255354	0.013555196975255354	0.013555196975255354	0.013555196975255354	-0.009	-0.011	-0.008	0.014	0.112	-0.0	-0.0	-0.0	-0.0	-0.0	0.8408502170767	0.8320235925389656	0.8451763879128598	0.8187050499445055	0.5822592869608573	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100004109	2.94848	3.00031	2.98785	2.94774	2.82654	2.84341	2.76929	2.89061	2.96197	2.97072	2.9015	2.88689	2.83808	2.87387	2.89925	2.98036	2.9651	2.97081	2.87657	2.84014	2.79141	3.23004	3.20865	3.20139	3.20848	3.24351	3.21521	3.17392	3.23956	3.21638	3.20211	3.21253	3.23352	3.19542	3.18168	3.25349	3.20008	3.23048	3.20217	3.19834	3.20183	3.19481	0.08152884956566632	0.08172058748381483	0.08181498917440277	0.0818606820100053	0.08135170162132595	0.08092978775852577	0.010854598131000951	0.010854598131000951	0.010854598131000951	0.010854598131000951	0.010854598131000951	0.010854598131000951	0.012	0.011	0.017	-0.02	-0.016	-0.0	-0.0	-0.0	-0.0	-0.0	0.8276252736666954	0.8320235925389656	0.8057251870324185	0.7930529468392336	0.8099710836335308	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100004112	2.93408	2.99862	3.01495	3.00857	2.90344	2.89169	2.88373	2.88384	2.93441	2.98691	2.95203	2.96181	2.9259	2.99016	2.8484	2.96765	2.98832	2.99087	2.96512	2.90334	2.97138	3.19962	3.23983	3.24061	3.25109	3.24278	3.20923	3.23477	3.22692	3.26044	3.22135	3.23886	3.23416	3.22383	3.21237	3.21501	3.24893	3.22358	3.25728	3.23321	3.21841	3.2215	0.1405591634126946	0.0792641660796013	0.07838416554784111	0.07776976331873435	0.07746110684785373	0.0776101613619087	0.010223813393376788	0.010223813393376788	0.010223813393376788	0.010223813393376788	0.010223813393376788	0.010223813393376788	-0.895	-0.038	-0.033	-0.016	0.01	-0.0	-0.0	-0.0	-0.0	-0.0	0.05055016181229771	0.7298992618323921	0.7451349120433012	0.8099710836335308	0.8362391214256109	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100004113	2.91506	2.99541	3.01071	2.9987	2.89634	2.92344	2.89568	2.87477	2.94084	2.97888	2.96442	2.98189	2.93712	2.95741	2.85207	2.96342	2.9833	3.00763	2.96103	2.9251	2.94277	3.20571	3.26897	3.24702	3.18276	3.19423	3.17635	3.12768	3.22576	3.26055	3.20959	3.17395	3.16869	3.18912	3.17505	3.22216	3.19042	3.25913	3.16415	3.20953	3.18624	3.17108	0.0922304044087361	0.08211411593191724	0.08131322817258207	0.0814838589329025	0.08145944312826595	0.08140252807351396	0.012562925871396683	0.012562925871396683	0.012562925871396683	0.012562925871396683	0.012562925871396683	0.012562925871396683	-0.191	-0.031	0.008	-0.009	-0.017	-0.0	-0.0	-0.0	-0.0	-0.0	0.4810503597122301	0.7514806099645057	0.8451763879128598	0.8408502170767	0.8057251870324185	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100004128	2.82559	2.93751	2.97427	2.98563	2.92411	2.89201	2.83155	2.80431	2.91235	2.9627	2.96973	2.97788	2.87834	2.86536	2.78372	2.92342	2.9636	2.99982	2.96216	2.88262	2.85534	3.16188	3.1804	3.14949	3.12623	3.17123	3.16228	3.13144	3.14967	3.16882	3.12388	3.19559	3.15339	3.10649	3.1851	3.16029	3.14479	3.12671	3.19767	3.13123	3.13343	3.18882	0.1582455482085572	0.15795961836082686	0.158010381743864	0.15783476424671714	0.15763272038980888	0.16294110646286866	0.02018429596595126	0.02018429596595126	0.02018429596595126	0.02018429596595126	0.02018429596595126	0.020195894342205145	-0.026	0.023	-0.023	-0.017	0.115	-0.0	-0.0	-0.0	-0.0	0.001	0.768990563755141	0.7801637299771161	0.7801637299771161	0.8057251870324185	0.5768647551382894	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.9838059701492538
Ga0196617_100004134	2.94862	3.07452	3.07901	3.02784	2.88749	2.8431	2.90577	2.92657	3.06614	3.06681	3.01983	2.92818	2.87953	2.87928	2.92338	3.07055	3.07447	3.05195	2.90125	2.84362	2.90114	3.13959	3.21313	3.21896	3.20752	3.2141	3.20354	3.21222	3.14756	3.22011	3.18137	3.23022	3.19453	3.22593	3.20932	3.15882	3.19346	3.21425	3.20464	3.20395	3.20812	3.22581	0.2140528122272184	0.13179956509142227	0.13125780230096043	0.1312455474775058	0.13171838639033343	0.1322446691984948	0.015872406697427614	0.015872406697427614	0.015872406697427614	0.015872406697427614	0.015872406697427614	0.015872406697427614	-0.947	-0.042	-0.021	0.031	0.039	-0.0	-0.0	-0.0	-0.0	-0.0	0.027229411764705905	0.7181931852753266	0.7883629783967535	0.7514806099645057	0.7264363155575139	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100004135	2.85802	3.01609	3.04432	3.08602	3.01587	3.00299	2.98893	2.85022	2.97507	3.03803	3.07947	3.04573	2.98482	3.0389	2.83543	2.9959	3.06118	3.08156	3.04415	2.99682	2.99721	3.22506	3.2566	3.28202	3.27749	3.26393	3.27053	3.27064	3.2543	3.25126	3.24393	3.29559	3.28034	3.24893	3.27192	3.24288	3.23436	3.28751	3.27457	3.25965	3.26305	3.28425	0.06889133300409644	0.06826207189190875	0.06569066673493494	0.06249837569465314	0.06239908754746596	0.06273018937461664	0.006678009098835215	0.006678009098835215	0.006678009098835215	0.006678009098835215	0.006678009098835215	0.006678009098835215	-0.035	-0.094	-0.118	-0.01	0.012	-0.0	-0.0	-0.0	-0.0	-0.0	0.739383088031102	0.6082751601097893	0.5722922997682202	0.8362391214256109	0.8276252736666954	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100004136	2.83181	2.92575	2.99368	3.01691	2.95734	2.94536	2.92123	2.78915	2.92629	2.99398	3.02801	2.98737	2.9372	2.93008	2.7752	2.94545	3.01055	3.01534	2.98802	2.94469	2.91286	3.19324	3.21897	3.24084	3.24578	3.24401	3.24662	3.24643	3.18591	3.2212	3.23342	3.24565	3.23649	3.25922	3.254	3.19449	3.21579	3.24793	3.23714	3.25347	3.25183	3.23524	0.10617331890160478	0.09180177601719697	0.07042491755950735	0.06834471825116221	0.068012801601234	0.06794676429677622	0.007413803642488785	0.007413803642488785	0.007413803642488785	0.007413803642488785	0.007413803642488785	0.007413803642488785	-0.265	-0.578	-0.099	-0.022	-0.013	-0.0	-0.0	-0.0	-0.0	-0.0	0.4164435618729096	0.20651612903225813	0.6000982604607425	0.7848037090827835	0.8231483748987121	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100004150	2.81494	2.94361	2.96352	3.00516	2.97427	2.9373	2.91684	2.80174	2.92915	2.96049	3.02433	2.99144	2.91544	2.93304	2.77655	2.94794	2.98878	3.0171	2.97109	2.92771	2.92646	3.16935	3.30057	3.28269	3.33134	3.3161	3.28072	3.31274	3.23173	3.30202	3.29331	3.33722	3.28511	3.25895	3.28517	3.21717	3.2932	3.30983	3.32154	3.27179	3.26333	3.31666	0.3230202931736932	0.15186726873221365	0.1464193686526128	0.14058994646747416	0.14094986228094705	0.14818681876789977	0.01672989600899989	0.01672989600899989	0.01672989600899989	0.01672989600899989	0.01672989600899989	0.01672989600899989	-0.937	-0.103	-0.108	0.04	0.119	-0.0	-0.0	-0.0	-0.0	-0.0	0.030405263157894755	0.5932810771820146	0.5875278118108304	0.7236586888657643	0.5708545924967655	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100004154	2.79024	2.93594	2.98519	2.99832	2.94828	2.92574	2.8963	2.78406	2.92528	2.98422	3.00997	2.98084	2.92005	2.87559	2.76287	2.95525	2.99477	3.00045	2.9646	2.93702	2.86504	3.15154	3.19049	3.23182	3.21608	3.21853	3.19851	3.19837	3.15245	3.19391	3.20756	3.21841	3.21258	3.21441	3.20601	3.15917	3.18132	3.23272	3.21089	3.21263	3.20141	3.2072	0.13839653577174257	0.13563280495236163	0.07259588133276595	0.07254186945351877	0.07252836752775692	0.07246623521503211	0.009796510221723153	0.009796510221723153	0.009796510221723153	0.009796510221723153	0.009796510221723153	0.009796510221723153	-0.057	-0.976	-0.014	-0.008	-0.011	-0.0	-0.0	-0.0	-0.0	-0.0	0.680939110483586	0.014701298701298715	0.8187050499445055	0.8451763879128598	0.8320235925389656	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100004155	2.75903	2.88676	2.90576	2.91295	2.82732	2.81748	2.77977	2.74546	2.85241	2.89431	2.89942	2.86984	2.78279	2.84483	2.69838	2.87094	2.91081	2.93394	2.86052	2.80302	2.81145	3.03808	3.09311	3.10999	3.10271	3.14498	3.09723	3.11322	3.10848	3.10499	3.0708	3.1006	3.09022	3.08692	3.13732	3.05523	3.09507	3.1171	3.09767	3.1106	3.10135	3.12231	0.10612371765507005	0.10454082619058065	0.10427894715595416	0.10414792365986408	0.10402578649046106	0.10470469959746635	0.012408438850957534	0.012408438850957534	0.012408438850957534	0.012408438850957534	0.012408438850957534	0.012408438850957534	-0.067	-0.022	-0.011	-0.012	0.029	-0.0	-0.0	-0.0	-0.0	-0.0	0.6576646775745907	0.7848037090827835	0.8320235925389656	0.8276252736666954	0.757986481316158	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100004156	2.82662	2.94258	2.95464	2.93054	2.82717	2.84473	2.79967	2.81805	2.90321	2.92011	2.87791	2.90239	2.83297	2.87131	2.81667	2.91382	2.92844	2.92733	2.87089	2.83545	2.83334	3.18127	3.19935	3.20621	3.20688	3.19544	3.19504	3.19917	3.20336	3.21868	3.18694	3.22434	3.20463	3.12742	3.21801	3.2015	3.19201	3.22219	3.20777	3.18999	3.16018	3.20974	0.12827204296365532	0.127165746651482	0.12625341693958947	0.12001847470201449	0.11585493113095667	0.14216713874305112	0.015560213545550558	0.015560213545550558	0.015560213545550558	0.015560213545550558	0.015560213545550558	0.015560213545550558	-0.046	-0.055	-0.144	-0.097	0.342	-0.0	-0.0	-0.0	-0.0	-0.0	0.706880478087649	0.6853123915307182	0.5364831168831168	0.6030451582867782	0.35607208121827405	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100004164	2.69821	2.85189	2.91572	2.90228	2.83299	2.83081	2.80689	2.67346	2.83211	2.87856	2.89544	2.8771	2.8343	2.84779	2.68561	2.83182	2.88458	2.89123	2.87075	2.82777	2.84703	3.14911	3.20489	3.20031	3.22436	3.21962	3.2058	3.20544	3.18031	3.20138	3.19621	3.21306	3.19148	3.1977	3.22939	3.16279	3.19338	3.23209	3.17622	3.20653	3.20948	3.22903	0.12281512241065087	0.08672851766928655	0.08454899785798192	0.08455619876444172	0.08464769652924435	0.08538830442494173	0.009273165939058917	0.009273165939058917	0.009273165939058917	0.009273165939058917	0.009273165939058917	0.009273165939058917	-0.605	-0.082	0.016	0.015	0.03	-0.0	-0.0	-0.0	-0.0	-0.0	0.1938914285714286	0.6282796411023284	0.8099710836335308	0.8142515669515664	0.7548863871635605	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100004167	2.78468	2.9047	2.94692	2.92935	2.8597	2.86286	2.85784	2.77732	2.85667	2.91975	2.90781	2.90046	2.88913	2.89492	2.77491	2.87694	2.93474	2.90019	2.89146	2.87622	2.8916	3.15641	3.20666	3.20057	3.19453	3.18904	3.16251	3.18031	3.16584	3.19371	3.17726	3.19012	3.19665	3.18869	3.17775	3.15985	3.18004	3.21416	3.18171	3.19362	3.1753	3.18534	0.11192145792270478	0.054527061213514715	0.05213085861103642	0.05181520874808981	0.051748902697163965	0.05176609854707081	0.007038685669497076	0.007038685669497076	0.007038685669497076	0.007038685669497076	0.007038685669497076	0.007038685669497076	-0.877	-0.084	-0.017	-0.01	0.003	-0.0	-0.0	-0.0	-0.0	-0.0	0.05810511363636361	0.6256065114273391	0.8057251870324185	0.8362391214256109	0.862323777286543	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100004168	2.73788	2.85552	2.92489	2.89777	2.84847	2.834	2.84209	2.74289	2.82171	2.87762	2.87893	2.88498	2.88806	2.84643	2.69463	2.84946	2.90457	2.8882	2.8609	2.87013	2.87272	3.20525	3.25462	3.27188	3.25749	3.26601	3.25616	3.27247	3.23876	3.23648	3.24969	3.26192	3.2749	3.26125	3.26086	3.20563	3.25816	3.27888	3.23975	3.25672	3.26518	3.27954	0.12445853230611775	0.08769292732198238	0.08149791280536477	0.08137121420502393	0.08136378723941196	0.08143317170483785	0.008489921782998854	0.008489921782998854	0.008489921782998854	0.008489921782998854	0.008489921782998854	0.008489921782998854	-0.582	-0.19	-0.031	-0.014	0.008	-0.0	-0.0	-0.0	-0.0	-0.0	0.20497924187725636	0.4823930399181166	0.7514806099645057	0.8187050499445055	0.8451763879128598	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100004188	2.80725	2.91361	2.93517	2.90102	2.84196	2.85433	2.8218	2.81857	2.87417	2.92162	2.88402	2.88127	2.83354	2.86195	2.79499	2.87572	2.91435	2.94517	2.86324	2.84407	2.8376	3.14632	3.20474	3.17811	3.1558	3.17984	3.18156	3.14606	3.15424	3.19836	3.14779	3.17573	3.19208	3.2058	3.11842	3.16779	3.18616	3.17279	3.12943	3.16854	3.20864	3.15907	0.14684096532420635	0.13953512665168855	0.1407091879570952	0.142917359609216	0.1426524321571811	0.12108137073579767	0.01755318270453862	0.01755318270453862	0.01755318270453862	0.01755318270453862	0.01755318270453862	0.01755318270453862	-0.145	0.034	0.055	-0.041	-0.304	-0.0	-0.0	-0.0	-0.0	-0.0	0.5350982608695651	0.7424119178082187	0.6853123915307182	0.7209694782739433	0.3834141132776228	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100004190	2.71954	2.8345	2.81444	2.81774	2.78619	2.78056	2.75101	2.7272	2.79465	2.81516	2.73534	2.82072	2.79967	2.81123	2.72754	2.79406	2.82887	2.8165	2.8135	2.78211	2.74139	3.13377	3.17352	3.18709	3.15316	3.16513	3.16609	3.13132	3.09854	3.16394	3.15978	3.1862	3.17084	3.18664	3.14415	3.15611	3.14344	3.16383	3.18976	3.15494	3.17426	3.12774	0.13415894869091616	0.11127255976693023	0.09376004361422044	0.08376769277117486	0.08074802625268665	0.07401077519055248	0.011261902302081392	0.011261902302081392	0.011261902302081392	0.011261902302081392	0.011261902302081392	0.011266045536710727	-0.307	-0.344	-0.247	-0.082	-0.124	-0.0	-0.0	-0.0	-0.0	0.001	0.38079681647940056	0.3545403061224489	0.43146469884323896	0.6282796411023284	0.5636165254237286	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.9838059701492538
Ga0196617_100004196	2.79639	2.89878	2.94104	2.9702	2.93208	2.95074	2.89633	2.7491	2.86595	2.92034	2.96313	2.98004	2.91433	2.99268	2.71341	2.89281	2.94536	2.96907	2.97462	2.94892	2.94138	3.10056	3.15819	3.12806	3.14908	3.12578	3.15221	3.14747	3.13433	3.13048	3.08968	3.15748	3.13245	3.14809	3.16887	3.11959	3.14197	3.13655	3.1172	3.12765	3.15937	3.15904	0.10117484197781289	0.10099804160295017	0.10104999081054888	0.10104224449199505	0.10123166138243464	0.10155555606810719	0.012042362328540427	0.012042362328540427	0.012042362328540427	0.012042362328540427	0.012042362328540427	0.012039700092738836	-0.018	0.011	-0.011	0.017	0.021	-0.0	-0.0	-0.0	-0.0	-0.001	0.8018251427406193	0.8320235925389656	0.8320235925389656	0.8057251870324185	0.7883629783967535	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.9838059701492538
Ga0196617_100004200	2.84627	2.92191	2.9415	2.93319	2.87316	2.8642	2.84081	2.80056	2.90385	2.93521	2.91969	2.90559	2.85757	2.89857	2.79274	2.91487	2.94234	2.94183	2.90231	2.861	2.86595	3.20165	3.23297	3.26143	3.25317	3.24518	3.22521	3.21265	3.21296	3.24717	3.24727	3.23531	3.22537	3.24438	3.2198	3.19889	3.23775	3.26041	3.23816	3.2471	3.22777	3.22217	0.13708229657345622	0.09688911375527971	0.06877235229968924	0.06838235285075923	0.06838932922696428	0.06822877404620559	0.00941789128426811	0.00941789128426811	0.00941789128426811	0.00941789128426811	0.00941789128426811	0.00941789128426811	-0.455	-0.569	-0.025	0.007	-0.008	-0.0	-0.0	-0.0	-0.0	-0.0	0.2782026666666666	0.21093327480245833	0.772907321704046	0.8492449134527783	0.8451763879128598	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703	0.995220297029703
Ga0196617_100004203	2.76431	2.89823	2.90188	2.79805	2.68504	2.69903	2.71188	2.73231	2.83731	2.85324	2.8133	2.81638	2.63318	2.7727	2.73306	2.82653	2.84332	2.90808	2.70928	2.65664	2.78152	3.13176	3.1606	3.16949	3.19816	3.16365	3.18431	3.16198	3.16655	3.17299	3.13597	3.19276	3.18765	3.15517	3.15886	3.15328	3.14062	3.18192	3.19792	3.17721	3.16629	3.15272	0.10271357815525305	0.10252911694187815	0.10275730945619135	0.0850522065365359	0.0833462531270462	0.08259785420260196	0.010844356374273268	0.010844356374273268	0.010844356374273268	0.010847641413987306	0.010847641413987306	0.010847641413987306	-0.027	0.062	-0.521	-0.074	-0.033	-0.0	-0.0	0.001	-0.0	-0.0	0.7652968345855395	0.6689817208271784	0.23856619937694695	0.6440026283865747	0.7451349120433012	0.995220297029703	0.995220297029703	0.9838059701492538	0.995220297029703	0.995220297029703
